Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","121","Lebanon","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","2","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2015","2015","tonnes","11","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","121","Lebanon","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","0","*","Unofficial figure"
"SCL","Supply Utilization Accounts","122","Lesotho","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","1","*","Unofficial figure"
"SCL","Supply Utilization Accounts","122","Lesotho","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","1","*","Unofficial figure"
"SCL","Supply Utilization Accounts","122","Lesotho","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","122","Lesotho","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","*","Unofficial figure"
"SCL","Supply Utilization Accounts","122","Lesotho","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","122","Lesotho","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","122","Lesotho","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","122","Lesotho","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","122","Lesotho","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2014","2014","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2015","2015","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2016","2016","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2014","2014","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2016","2016","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","122","Lesotho","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","123","Liberia","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","379","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","774","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","7773","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5510","Production","661","Cocoa, beans","2014","2014","tonnes","7500","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5510","Production","661","Cocoa, beans","2015","2015","tonnes","7000","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5510","Production","661","Cocoa, beans","2016","2016","tonnes","34000","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5510","Production","661","Cocoa, beans","2017","2017","tonnes","23300","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5510","Production","661","Cocoa, beans","2018","2018","tonnes","12000","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","1","X","International reliable sources"
"SCL","Supply Utilization Accounts","123","Liberia","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","3","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","379","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","395","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","-774","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","7773","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","2021","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","7121","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","6605","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","35813","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","15528","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","9982","*","Unofficial figure"
"SCL","Supply Utilization Accounts","123","Liberia","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","-1039","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","126","Lithuania","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","126","Lithuania","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","2","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","3","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","4","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","3","","Official data"
"SCL","Supply Utilization Accounts","126","Lithuania","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","126","Lithuania","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","126","Lithuania","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","126","Lithuania","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","126","Lithuania","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","126","Lithuania","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","126","Lithuania","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
