Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","17033","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","20039","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2019","2019","1000 US$","20039","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1983","1983","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1984","1984","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1985","1985","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1986","1986","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1987","1987","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1988","1988","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","219","Tonga","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1989","1989","1000 Int. $","29","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1961","1961","1000 Int. $","10345","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1962","1962","1000 Int. $","9881","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1963","1963","1000 Int. $","10774","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1964","1964","1000 Int. $","6940","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1965","1965","1000 Int. $","7449","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1966","1966","1000 Int. $","7970","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1967","1967","1000 Int. $","7774","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1968","1968","1000 Int. $","10114","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1969","1969","1000 Int. $","5097","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1970","1970","1000 Int. $","9143","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1971","1971","1000 Int. $","5543","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1972","1972","1000 Int. $","7094","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1973","1973","1000 Int. $","4653","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1974","1974","1000 Int. $","6123","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1975","1975","1000 Int. $","7711","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1976","1976","1000 Int. $","4782","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1977","1977","1000 Int. $","4922","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1978","1978","1000 Int. $","5000","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1979","1979","1000 Int. $","3867","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1980","1980","1000 Int. $","3504","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1981","1981","1000 Int. $","4628","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1982","1982","1000 Int. $","3306","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1983","1983","1000 Int. $","2549","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1984","1984","1000 Int. $","2296","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1985","1985","1000 Int. $","1923","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1986","1986","1000 Int. $","2098","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1987","1987","1000 Int. $","2209","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1988","1988","1000 Int. $","2519","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1989","1989","1000 Int. $","2196","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1990","1990","1000 Int. $","3105","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1991","1991","1000 Int. $","2943","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1992","1992","1000 Int. $","1676","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1993","1993","1000 Int. $","2616","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1994","1994","1000 Int. $","2123","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1995","1995","1000 Int. $","2593","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1996","1996","1000 Int. $","3373","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1997","1997","1000 Int. $","2560","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1998","1998","1000 Int. $","1869","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1999","1999","1000 Int. $","1707","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2000","2000","1000 Int. $","2344","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2001","2001","1000 Int. $","899","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2002","2002","1000 Int. $","2418","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2003","2003","1000 Int. $","1448","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2004","2004","1000 Int. $","1944","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2005","2005","1000 Int. $","1346","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2006","2006","1000 Int. $","2354","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2007","2007","1000 Int. $","1177","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2008","2008","1000 Int. $","1030","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2009","2009","1000 Int. $","883","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2010","2010","1000 Int. $","1030","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2011","2011","1000 Int. $","589","Fc","Calculated data"
"QV","Value of Agricultural Production","220","Trinidad and Tobago","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","2012","2012","1000 Int. $","736","Fc","Calculated data"
